geography,period,area_code,area_name,gender,age,n
Ward,2016,E05000820,Ashton upon Mersey,Total,46,167
Ward,2016,E05000821,Bowdon,Total,46,144
Ward,2016,E05000822,Broadheath,Total,46,230
Ward,2016,E05000823,Brooklands,Total,46,159
Ward,2016,E05000824,Bucklow-St Martins,Total,46,143
Ward,2016,E05000825,Clifford,Total,46,154
Ward,2016,E05000826,Davyhulme East,Total,46,132
Ward,2016,E05000827,Davyhulme West,Total,46,137
Ward,2016,E05000828,Flixton,Total,46,159
Ward,2016,E05000829,Gorse Hill,Total,46,188
Ward,2016,E05000830,Hale Barns,Total,46,161
Ward,2016,E05000831,Hale Central,Total,46,179
Ward,2016,E05000832,Longford,Total,46,187
Ward,2016,E05000833,Priory,Total,46,197
Ward,2016,E05000834,St Mary's,Total,46,200
Ward,2016,E05000835,Sale Moor,Total,46,152
Ward,2016,E05000836,Stretford,Total,46,169
Ward,2016,E05000837,Timperley,Total,46,174
Ward,2016,E05000838,Urmston,Total,46,191
Ward,2016,E05000839,Village,Total,46,158
Ward,2016,E05000819,Altrincham,Female,46,65
Ward,2016,E05000820,Ashton upon Mersey,Female,46,76
Ward,2016,E05000821,Bowdon,Female,46,80
Ward,2016,E05000822,Broadheath,Female,46,117
Ward,2016,E05000823,Brooklands,Female,46,85
Ward,2016,E05000824,Bucklow-St Martins,Female,46,70
Ward,2016,E05000825,Clifford,Female,46,75
Ward,2016,E05000826,Davyhulme East,Female,46,70
Ward,2016,E05000827,Davyhulme West,Female,46,75
Ward,2016,E05000828,Flixton,Female,46,79
Ward,2016,E05000829,Gorse Hill,Female,46,93
Ward,2016,E05000830,Hale Barns,Female,46,81
Ward,2016,E05000831,Hale Central,Female,46,92
Ward,2016,E05000832,Longford,Female,46,109
Ward,2016,E05000833,Priory,Female,46,94
Ward,2016,E05000834,St Mary's,Female,46,101
Ward,2016,E05000835,Sale Moor,Female,46,91
Ward,2016,E05000836,Stretford,Female,46,97
Ward,2016,E05000837,Timperley,Female,46,89
Ward,2016,E05000838,Urmston,Female,46,99
Ward,2016,E05000839,Village,Female,46,81
Ward,2016,E05000819,Altrincham,Male,46,89
Ward,2016,E05000820,Ashton upon Mersey,Male,46,91
Ward,2016,E05000821,Bowdon,Male,46,64
Ward,2016,E05000822,Broadheath,Male,46,113
Ward,2016,E05000823,Brooklands,Male,46,74
Ward,2016,E05000824,Bucklow-St Martins,Male,46,73
Ward,2016,E05000825,Clifford,Male,46,79
Ward,2016,E05000826,Davyhulme East,Male,46,62
Ward,2016,E05000827,Davyhulme West,Male,46,62
Ward,2016,E05000828,Flixton,Male,46,80
Ward,2016,E05000829,Gorse Hill,Male,46,95
Ward,2016,E05000830,Hale Barns,Male,46,80
Ward,2016,E05000831,Hale Central,Male,46,87
Ward,2016,E05000832,Longford,Male,46,78
Ward,2016,E05000833,Priory,Male,46,103
Ward,2016,E05000834,St Mary's,Male,46,99
Ward,2016,E05000835,Sale Moor,Male,46,61
Ward,2016,E05000836,Stretford,Male,46,72
Ward,2016,E05000837,Timperley,Male,46,85
Ward,2016,E05000838,Urmston,Male,46,92
Ward,2016,E05000839,Village,Male,46,77
Ward,2016,E05000819,Altrincham,Total,47,175
Ward,2016,E05000820,Ashton upon Mersey,Total,47,151
Ward,2016,E05000821,Bowdon,Total,47,132
Ward,2016,E05000822,Broadheath,Total,47,225
Ward,2016,E05000823,Brooklands,Total,47,156
Ward,2016,E05000824,Bucklow-St Martins,Total,47,139
Ward,2016,E05000825,Clifford,Total,47,162
Ward,2016,E05000826,Davyhulme East,Total,47,164
Ward,2016,E05000827,Davyhulme West,Total,47,154
Ward,2016,E05000828,Flixton,Total,47,158
Ward,2016,E05000829,Gorse Hill,Total,47,230
Ward,2016,E05000830,Hale Barns,Total,47,182
Ward,2016,E05000831,Hale Central,Total,47,185
Ward,2016,E05000832,Longford,Total,47,180
Ward,2016,E05000833,Priory,Total,47,160
Ward,2016,E05000834,St Mary's,Total,47,192
Ward,2016,E05000835,Sale Moor,Total,47,136
Ward,2016,E05000836,Stretford,Total,47,184
Ward,2016,E05000837,Timperley,Total,47,157
Ward,2016,E05000838,Urmston,Total,47,156
Ward,2016,E05000839,Village,Total,47,174
Ward,2016,E05000819,Altrincham,Female,47,92
Ward,2016,E05000820,Ashton upon Mersey,Female,47,78
Ward,2016,E05000821,Bowdon,Female,47,58
Ward,2016,E05000822,Broadheath,Female,47,105
Ward,2016,E05000823,Brooklands,Female,47,84
Ward,2016,E05000824,Bucklow-St Martins,Female,47,74
Ward,2016,E05000825,Clifford,Female,47,79
Ward,2016,E05000826,Davyhulme East,Female,47,82
Ward,2016,E05000827,Davyhulme West,Female,47,79
Ward,2016,E05000828,Flixton,Female,47,86
Ward,2016,E05000829,Gorse Hill,Female,47,115
Ward,2016,E05000830,Hale Barns,Female,47,87
Ward,2016,E05000831,Hale Central,Female,47,95
Ward,2016,E05000832,Longford,Female,47,87
Ward,2016,E05000833,Priory,Female,47,74
Ward,2016,E05000834,St Mary's,Female,47,90
Ward,2016,E05000835,Sale Moor,Female,47,71
Ward,2016,E05000836,Stretford,Female,47,104
Ward,2016,E05000837,Timperley,Female,47,72
Ward,2016,E05000838,Urmston,Female,47,83
Ward,2016,E05000839,Village,Female,47,90
Ward,2016,E05000819,Altrincham,Male,47,83
Ward,2016,E05000820,Ashton upon Mersey,Male,47,73
Ward,2016,E05000821,Bowdon,Male,47,74
Ward,2016,E05000822,Broadheath,Male,47,120
Ward,2016,E05000823,Brooklands,Male,47,72
Ward,2016,E05000824,Bucklow-St Martins,Male,47,65
Ward,2016,E05000825,Clifford,Male,47,83
Ward,2016,E05000826,Davyhulme East,Male,47,82
Ward,2016,E05000827,Davyhulme West,Male,47,75
Ward,2016,E05000828,Flixton,Male,47,72
Ward,2016,E05000829,Gorse Hill,Male,47,115
Ward,2016,E05000830,Hale Barns,Male,47,95
Ward,2016,E05000831,Hale Central,Male,47,90
Ward,2016,E05000832,Longford,Male,47,93
Ward,2016,E05000833,Priory,Male,47,86
Ward,2016,E05000834,St Mary's,Male,47,102
Ward,2016,E05000835,Sale Moor,Male,47,65
Ward,2016,E05000836,Stretford,Male,47,80
Ward,2016,E05000837,Timperley,Male,47,85
Ward,2016,E05000838,Urmston,Male,47,73
Ward,2016,E05000839,Village,Male,47,84
Ward,2016,E05000819,Altrincham,Total,48,171
Ward,2016,E05000820,Ashton upon Mersey,Total,48,155
Ward,2016,E05000821,Bowdon,Total,48,180
Ward,2016,E05000822,Broadheath,Total,48,209
Ward,2016,E05000823,Brooklands,Total,48,140
Ward,2016,E05000824,Bucklow-St Martins,Total,48,140
Ward,2016,E05000825,Clifford,Total,48,178
Ward,2016,E05000826,Davyhulme East,Total,48,174
Ward,2016,E05000827,Davyhulme West,Total,48,147
Ward,2016,E05000828,Flixton,Total,48,164
Ward,2016,E05000829,Gorse Hill,Total,48,189
Ward,2016,E05000830,Hale Barns,Total,48,142
Ward,2016,E05000831,Hale Central,Total,48,183
Ward,2016,E05000832,Longford,Total,48,162
Ward,2016,E05000833,Priory,Total,48,165
Ward,2016,E05000834,St Mary's,Total,48,177
Ward,2016,E05000835,Sale Moor,Total,48,144
Ward,2016,E05000836,Stretford,Total,48,160
Ward,2016,E05000837,Timperley,Total,48,187
Ward,2016,E05000838,Urmston,Total,48,160
Ward,2016,E05000839,Village,Total,48,168
Ward,2016,E05000819,Altrincham,Female,48,90
Ward,2016,E05000820,Ashton upon Mersey,Female,48,82
Ward,2016,E05000821,Bowdon,Female,48,92
Ward,2016,E05000822,Broadheath,Female,48,104
Ward,2016,E05000823,Brooklands,Female,48,72
Ward,2016,E05000824,Bucklow-St Martins,Female,48,72
Ward,2016,E05000825,Clifford,Female,48,100
Ward,2016,E05000826,Davyhulme East,Female,48,107
Ward,2016,E05000827,Davyhulme West,Female,48,68
Ward,2016,E05000828,Flixton,Female,48,90
Ward,2016,E05000829,Gorse Hill,Female,48,104
Ward,2016,E05000830,Hale Barns,Female,48,72
Ward,2016,E05000831,Hale Central,Female,48,93
Ward,2016,E05000832,Longford,Female,48,93
Ward,2016,E05000833,Priory,Female,48,83
Ward,2016,E05000834,St Mary's,Female,48,103
Ward,2016,E05000835,Sale Moor,Female,48,75
Ward,2016,E05000836,Stretford,Female,48,87
Ward,2016,E05000837,Timperley,Female,48,84
Ward,2016,E05000838,Urmston,Female,48,74
Ward,2016,E05000839,Village,Female,48,88
Ward,2016,E05000819,Altrincham,Male,48,81
Ward,2016,E05000820,Ashton upon Mersey,Male,48,73
Ward,2016,E05000821,Bowdon,Male,48,88
Ward,2016,E05000822,Broadheath,Male,48,105
Ward,2016,E05000823,Brooklands,Male,48,68
Ward,2016,E05000824,Bucklow-St Martins,Male,48,68
Ward,2016,E05000825,Clifford,Male,48,78
Ward,2016,E05000826,Davyhulme East,Male,48,67
Ward,2016,E05000827,Davyhulme West,Male,48,79
Ward,2016,E05000828,Flixton,Male,48,74
Ward,2016,E05000829,Gorse Hill,Male,48,85
Ward,2016,E05000830,Hale Barns,Male,48,70
Ward,2016,E05000831,Hale Central,Male,48,90
Ward,2016,E05000832,Longford,Male,48,69
Ward,2016,E05000833,Priory,Male,48,82
Ward,2016,E05000834,St Mary's,Male,48,74
Ward,2016,E05000835,Sale Moor,Male,48,69
Ward,2016,E05000836,Stretford,Male,48,73
Ward,2016,E05000837,Timperley,Male,48,103
Ward,2016,E05000838,Urmston,Male,48,86
Ward,2016,E05000839,Village,Male,48,80
Ward,2016,E05000819,Altrincham,Total,49,147
Ward,2016,E05000820,Ashton upon Mersey,Total,49,136
Ward,2016,E05000821,Bowdon,Total,49,148
Ward,2016,E05000822,Broadheath,Total,49,226
Ward,2016,E05000823,Brooklands,Total,49,162
Ward,2016,E05000824,Bucklow-St Martins,Total,49,139
Ward,2016,E05000825,Clifford,Total,49,147
Ward,2016,E05000826,Davyhulme East,Total,49,147
Ward,2016,E05000827,Davyhulme West,Total,49,149
Ward,2016,E05000828,Flixton,Total,49,173
Ward,2016,E05000829,Gorse Hill,Total,49,190
Ward,2016,E05000830,Hale Barns,Total,49,150
Ward,2016,E05000831,Hale Central,Total,49,182
Ward,2016,E05000832,Longford,Total,49,160
Ward,2016,E05000833,Priory,Total,49,155
Ward,2016,E05000834,St Mary's,Total,49,194
Ward,2016,E05000835,Sale Moor,Total,49,168
Ward,2016,E05000836,Stretford,Total,49,181
Ward,2016,E05000837,Timperley,Total,49,149
Ward,2016,E05000838,Urmston,Total,49,175
Ward,2016,E05000839,Village,Total,49,156
Ward,2016,E05000819,Altrincham,Female,49,79
Ward,2016,E05000820,Ashton upon Mersey,Female,49,60
Ward,2016,E05000821,Bowdon,Female,49,82
Ward,2016,E05000822,Broadheath,Female,49,104
Ward,2016,E05000823,Brooklands,Female,49,91
Ward,2016,E05000824,Bucklow-St Martins,Female,49,85
Ward,2016,E05000825,Clifford,Female,49,76
Ward,2016,E05000826,Davyhulme East,Female,49,75
Ward,2016,E05000827,Davyhulme West,Female,49,89
Ward,2016,E05000828,Flixton,Female,49,85
Ward,2016,E05000829,Gorse Hill,Female,49,93
Ward,2016,E05000830,Hale Barns,Female,49,81
Ward,2016,E05000831,Hale Central,Female,49,98
Ward,2016,E05000832,Longford,Female,49,85
Ward,2016,E05000833,Priory,Female,49,80
Ward,2016,E05000834,St Mary's,Female,49,98
Ward,2016,E05000835,Sale Moor,Female,49,97
Ward,2016,E05000836,Stretford,Female,49,96
Ward,2016,E05000837,Timperley,Female,49,71
Ward,2016,E05000838,Urmston,Female,49,97
Ward,2016,E05000839,Village,Female,49,76
Ward,2016,E05000819,Altrincham,Male,49,68
Ward,2016,E05000820,Ashton upon Mersey,Male,49,76
Ward,2016,E05000821,Bowdon,Male,49,66
Ward,2016,E05000822,Broadheath,Male,49,122
Ward,2016,E05000823,Brooklands,Male,49,71
Ward,2016,E05000824,Bucklow-St Martins,Male,49,54
Ward,2016,E05000825,Clifford,Male,49,71
Ward,2016,E05000826,Davyhulme East,Male,49,72
Ward,2016,E05000827,Davyhulme West,Male,49,60
Ward,2016,E05000828,Flixton,Male,49,88
Ward,2016,E05000829,Gorse Hill,Male,49,97
Ward,2016,E05000830,Hale Barns,Male,49,69
Ward,2016,E05000831,Hale Central,Male,49,84
Ward,2016,E05000832,Longford,Male,49,75
Ward,2016,E05000833,Priory,Male,49,75
Ward,2016,E05000834,St Mary's,Male,49,96
Ward,2016,E05000835,Sale Moor,Male,49,71
Ward,2016,E05000836,Stretford,Male,49,85
Ward,2016,E05000837,Timperley,Male,49,78
Ward,2016,E05000838,Urmston,Male,49,78
Ward,2016,E05000839,Village,Male,49,80
Ward,2016,E05000819,Altrincham,Total,50,157
Ward,2016,E05000820,Ashton upon Mersey,Total,50,155
Ward,2016,E05000821,Bowdon,Total,50,160
Ward,2016,E05000822,Broadheath,Total,50,174
Ward,2016,E05000823,Brooklands,Total,50,174
Ward,2016,E05000824,Bucklow-St Martins,Total,50,156
Ward,2016,E05000825,Clifford,Total,50,190
Ward,2016,E05000826,Davyhulme East,Total,50,155
Ward,2016,E05000827,Davyhulme West,Total,50,168
Ward,2016,E05000828,Flixton,Total,50,166
Ward,2016,E05000829,Gorse Hill,Total,50,177
Ward,2016,E05000830,Hale Barns,Total,50,140
Ward,2016,E05000831,Hale Central,Total,50,196
Ward,2016,E05000832,Longford,Total,50,183
Ward,2016,E05000833,Priory,Total,50,162
Ward,2016,E05000834,St Mary's,Total,50,183
Ward,2016,E05000835,Sale Moor,Total,50,147
Ward,2016,E05000836,Stretford,Total,50,163
Ward,2016,E05000837,Timperley,Total,50,193
Ward,2016,E05000838,Urmston,Total,50,195
Ward,2016,E05000839,Village,Total,50,183
Ward,2016,E05000819,Altrincham,Female,50,82
Ward,2016,E05000820,Ashton upon Mersey,Female,50,86
Ward,2016,E05000821,Bowdon,Female,50,89
Ward,2016,E05000822,Broadheath,Female,50,85
Ward,2016,E05000823,Brooklands,Female,50,79
Ward,2016,E05000824,Bucklow-St Martins,Female,50,86
Ward,2016,E05000825,Clifford,Female,50,90
Ward,2016,E05000826,Davyhulme East,Female,50,83
Ward,2016,E05000827,Davyhulme West,Female,50,88
Ward,2016,E05000828,Flixton,Female,50,82
Ward,2016,E05000829,Gorse Hill,Female,50,81
Ward,2016,E05000830,Hale Barns,Female,50,75
Ward,2016,E05000831,Hale Central,Female,50,101
Ward,2016,E05000832,Longford,Female,50,100
Ward,2016,E05000833,Priory,Female,50,82
Ward,2016,E05000834,St Mary's,Female,50,96
Ward,2016,E05000835,Sale Moor,Female,50,75
Ward,2016,E05000836,Stretford,Female,50,85
Ward,2016,E05000837,Timperley,Female,50,112
Ward,2016,E05000838,Urmston,Female,50,98
Ward,2016,E05000839,Village,Female,50,100
Ward,2016,E05000819,Altrincham,Male,50,75
Ward,2016,E05000820,Ashton upon Mersey,Male,50,69
Ward,2016,E05000821,Bowdon,Male,50,71
Ward,2016,E05000822,Broadheath,Male,50,89
Ward,2016,E05000823,Brooklands,Male,50,95
Ward,2016,E05000824,Bucklow-St Martins,Male,50,70
Ward,2016,E05000825,Clifford,Male,50,100
Ward,2016,E05000826,Davyhulme East,Male,50,72
Ward,2016,E05000827,Davyhulme West,Male,50,80
Ward,2016,E05000828,Flixton,Male,50,84
Ward,2016,E05000829,Gorse Hill,Male,50,96
Ward,2016,E05000830,Hale Barns,Male,50,65
Ward,2016,E05000831,Hale Central,Male,50,95
Ward,2016,E05000832,Longford,Male,50,83
Ward,2016,E05000833,Priory,Male,50,80
Ward,2016,E05000834,St Mary's,Male,50,87
Ward,2016,E05000835,Sale Moor,Male,50,72
Ward,2016,E05000836,Stretford,Male,50,78
Ward,2016,E05000837,Timperley,Male,50,81
Ward,2016,E05000838,Urmston,Male,50,97
Ward,2016,E05000839,Village,Male,50,83
Ward,2016,E05000819,Altrincham,Total,51,175
Ward,2016,E05000820,Ashton upon Mersey,Total,51,144
Ward,2016,E05000821,Bowdon,Total,51,139
Ward,2016,E05000822,Broadheath,Total,51,179
Ward,2016,E05000823,Brooklands,Total,51,160
Ward,2016,E05000824,Bucklow-St Martins,Total,51,169
Ward,2016,E05000825,Clifford,Total,51,188
Ward,2016,E05000826,Davyhulme East,Total,51,131
Ward,2016,E05000827,Davyhulme West,Total,51,158
Ward,2016,E05000828,Flixton,Total,51,169
Ward,2016,E05000829,Gorse Hill,Total,51,146
Ward,2016,E05000830,Hale Barns,Total,51,173
Ward,2016,E05000831,Hale Central,Total,51,185
Ward,2016,E05000832,Longford,Total,51,178
Ward,2016,E05000833,Priory,Total,51,167
Ward,2016,E05000834,St Mary's,Total,51,204
Ward,2016,E05000835,Sale Moor,Total,51,173
Ward,2016,E05000836,Stretford,Total,51,200
Ward,2016,E05000837,Timperley,Total,51,190
Ward,2016,E05000838,Urmston,Total,51,220
Ward,2016,E05000839,Village,Total,51,182
Ward,2016,E05000819,Altrincham,Female,51,88
Ward,2016,E05000820,Ashton upon Mersey,Female,51,74
Ward,2016,E05000821,Bowdon,Female,51,71
Ward,2016,E05000822,Broadheath,Female,51,104
Ward,2016,E05000823,Brooklands,Female,51,76
Ward,2016,E05000824,Bucklow-St Martins,Female,51,77
Ward,2016,E05000825,Clifford,Female,51,98
Ward,2016,E05000826,Davyhulme East,Female,51,61
Ward,2016,E05000827,Davyhulme West,Female,51,88
Ward,2016,E05000828,Flixton,Female,51,95
Ward,2016,E05000829,Gorse Hill,Female,51,80
Ward,2016,E05000830,Hale Barns,Female,51,96
Ward,2016,E05000831,Hale Central,Female,51,91
Ward,2016,E05000832,Longford,Female,51,88
Ward,2016,E05000833,Priory,Female,51,78
Ward,2016,E05000834,St Mary's,Female,51,101
Ward,2016,E05000835,Sale Moor,Female,51,105
Ward,2016,E05000836,Stretford,Female,51,92
Ward,2016,E05000837,Timperley,Female,51,100
Ward,2016,E05000838,Urmston,Female,51,112
Ward,2016,E05000839,Village,Female,51,105
Ward,2016,E05000819,Altrincham,Male,51,87
Ward,2016,E05000820,Ashton upon Mersey,Male,51,70
Ward,2016,E05000821,Bowdon,Male,51,68
Ward,2016,E05000822,Broadheath,Male,51,75
Ward,2016,E05000823,Brooklands,Male,51,84
Ward,2016,E05000824,Bucklow-St Martins,Male,51,92
Ward,2016,E05000825,Clifford,Male,51,90
Ward,2016,E05000826,Davyhulme East,Male,51,70
Ward,2016,E05000827,Davyhulme West,Male,51,70
Ward,2016,E05000828,Flixton,Male,51,74
Ward,2016,E05000829,Gorse Hill,Male,51,66
Ward,2016,E05000830,Hale Barns,Male,51,77
Ward,2016,E05000831,Hale Central,Male,51,94
Ward,2016,E05000832,Longford,Male,51,90
Ward,2016,E05000833,Priory,Male,51,89
Ward,2016,E05000834,St Mary's,Male,51,103
Ward,2016,E05000835,Sale Moor,Male,51,68
Ward,2016,E05000836,Stretford,Male,51,108
Ward,2016,E05000837,Timperley,Male,51,90
Ward,2016,E05000838,Urmston,Male,51,108
Ward,2016,E05000839,Village,Male,51,77
Ward,2016,E05000819,Altrincham,Total,52,184
Ward,2016,E05000820,Ashton upon Mersey,Total,52,150
Ward,2016,E05000821,Bowdon,Total,52,161
Ward,2016,E05000822,Broadheath,Total,52,188
Ward,2016,E05000823,Brooklands,Total,52,149
Ward,2016,E05000824,Bucklow-St Martins,Total,52,162
Ward,2016,E05000825,Clifford,Total,52,181
Ward,2016,E05000826,Davyhulme East,Total,52,157
Ward,2016,E05000827,Davyhulme West,Total,52,189
Ward,2016,E05000828,Flixton,Total,52,196
Ward,2016,E05000829,Gorse Hill,Total,52,191
Ward,2016,E05000830,Hale Barns,Total,52,161
Ward,2016,E05000831,Hale Central,Total,52,181
Ward,2016,E05000832,Longford,Total,52,174
Ward,2016,E05000833,Priory,Total,52,160
Ward,2016,E05000834,St Mary's,Total,52,197
Ward,2016,E05000835,Sale Moor,Total,52,156
Ward,2016,E05000836,Stretford,Total,52,176
Ward,2016,E05000837,Timperley,Total,52,165
Ward,2016,E05000838,Urmston,Total,52,191
Ward,2016,E05000839,Village,Total,52,159
Ward,2016,E05000819,Altrincham,Female,52,89
Ward,2016,E05000820,Ashton upon Mersey,Female,52,79
Ward,2016,E05000821,Bowdon,Female,52,76
Ward,2016,E05000822,Broadheath,Female,52,100
Ward,2016,E05000823,Brooklands,Female,52,84
Ward,2016,E05000824,Bucklow-St Martins,Female,52,87
Ward,2016,E05000825,Clifford,Female,52,99
Ward,2016,E05000826,Davyhulme East,Female,52,81
Ward,2016,E05000827,Davyhulme West,Female,52,98
Ward,2016,E05000828,Flixton,Female,52,120
Ward,2016,E05000829,Gorse Hill,Female,52,101
Ward,2016,E05000830,Hale Barns,Female,52,77
Ward,2016,E05000831,Hale Central,Female,52,98
Ward,2016,E05000832,Longford,Female,52,92
Ward,2016,E05000833,Priory,Female,52,76
Ward,2016,E05000834,St Mary's,Female,52,104
Ward,2016,E05000835,Sale Moor,Female,52,74
Ward,2016,E05000836,Stretford,Female,52,93
Ward,2016,E05000837,Timperley,Female,52,92
Ward,2016,E05000838,Urmston,Female,52,85
Ward,2016,E05000839,Village,Female,52,82
Ward,2016,E05000819,Altrincham,Male,52,95
Ward,2016,E05000820,Ashton upon Mersey,Male,52,71
Ward,2016,E05000821,Bowdon,Male,52,85
Ward,2016,E05000822,Broadheath,Male,52,88
Ward,2016,E05000823,Brooklands,Male,52,65
Ward,2016,E05000824,Bucklow-St Martins,Male,52,75
Ward,2016,E05000825,Clifford,Male,52,82
Ward,2016,E05000826,Davyhulme East,Male,52,76
Ward,2016,E05000827,Davyhulme West,Male,52,91
Ward,2016,E05000828,Flixton,Male,52,76
Ward,2016,E05000829,Gorse Hill,Male,52,90
Ward,2016,E05000830,Hale Barns,Male,52,84
Ward,2016,E05000831,Hale Central,Male,52,83
Ward,2016,E05000832,Longford,Male,52,82
Ward,2016,E05000833,Priory,Male,52,84
Ward,2016,E05000834,St Mary's,Male,52,93
Ward,2016,E05000835,Sale Moor,Male,52,82
Ward,2016,E05000836,Stretford,Male,52,83
Ward,2016,E05000837,Timperley,Male,52,73
Ward,2016,E05000838,Urmston,Male,52,106
Ward,2016,E05000839,Village,Male,52,77
Ward,2016,E05000819,Altrincham,Total,53,196
Ward,2016,E05000820,Ashton upon Mersey,Total,53,158
Ward,2016,E05000821,Bowdon,Total,53,148
Ward,2016,E05000822,Broadheath,Total,53,198
Ward,2016,E05000823,Brooklands,Total,53,188
Ward,2016,E05000824,Bucklow-St Martins,Total,53,162
Ward,2016,E05000825,Clifford,Total,53,180
Ward,2016,E05000826,Davyhulme East,Total,53,148
Ward,2016,E05000827,Davyhulme West,Total,53,165
Ward,2016,E05000828,Flixton,Total,53,167
Ward,2016,E05000829,Gorse Hill,Total,53,149
Ward,2016,E05000830,Hale Barns,Total,53,142
Ward,2016,E05000831,Hale Central,Total,53,179
Ward,2016,E05000832,Longford,Total,53,178
Ward,2016,E05000833,Priory,Total,53,137
Ward,2016,E05000834,St Mary's,Total,53,192
Ward,2016,E05000835,Sale Moor,Total,53,154
Ward,2016,E05000836,Stretford,Total,53,165
Ward,2016,E05000837,Timperley,Total,53,184
Ward,2016,E05000838,Urmston,Total,53,200
Ward,2016,E05000839,Village,Total,53,154
Ward,2016,E05000819,Altrincham,Female,53,92
Ward,2016,E05000820,Ashton upon Mersey,Female,53,83
Ward,2016,E05000821,Bowdon,Female,53,70
Ward,2016,E05000822,Broadheath,Female,53,98
Ward,2016,E05000823,Brooklands,Female,53,93
Ward,2016,E05000824,Bucklow-St Martins,Female,53,86
Ward,2016,E05000825,Clifford,Female,53,85
Ward,2016,E05000826,Davyhulme East,Female,53,84
Ward,2016,E05000827,Davyhulme West,Female,53,81
Ward,2016,E05000828,Flixton,Female,53,91
Ward,2016,E05000829,Gorse Hill,Female,53,73
Ward,2016,E05000830,Hale Barns,Female,53,71
Ward,2016,E05000831,Hale Central,Female,53,89
Ward,2016,E05000832,Longford,Female,53,89
Ward,2016,E05000833,Priory,Female,53,65
Ward,2016,E05000834,St Mary's,Female,53,96
Ward,2016,E05000835,Sale Moor,Female,53,81
Ward,2016,E05000836,Stretford,Female,53,89
Ward,2016,E05000837,Timperley,Female,53,94
Ward,2016,E05000838,Urmston,Female,53,102
Ward,2016,E05000839,Village,Female,53,77
Ward,2016,E05000819,Altrincham,Male,53,104
Ward,2016,E05000820,Ashton upon Mersey,Male,53,75
Ward,2016,E05000821,Bowdon,Male,53,78
Ward,2016,E05000822,Broadheath,Male,53,100
Ward,2016,E05000823,Brooklands,Male,53,95
Ward,2016,E05000824,Bucklow-St Martins,Male,53,76
Ward,2016,E05000825,Clifford,Male,53,95
Ward,2016,E05000826,Davyhulme East,Male,53,64
Ward,2016,E05000827,Davyhulme West,Male,53,84
Ward,2016,E05000828,Flixton,Male,53,76
Ward,2016,E05000829,Gorse Hill,Male,53,76
Ward,2016,E05000830,Hale Barns,Male,53,71
Ward,2016,E05000831,Hale Central,Male,53,90
Ward,2016,E05000832,Longford,Male,53,89
Ward,2016,E05000833,Priory,Male,53,72
Ward,2016,E05000834,St Mary's,Male,53,96
Ward,2016,E05000835,Sale Moor,Male,53,73
Ward,2016,E05000836,Stretford,Male,53,76
Ward,2016,E05000837,Timperley,Male,53,90
Ward,2016,E05000838,Urmston,Male,53,98
Ward,2016,E05000839,Village,Male,53,77
Ward,2016,E05000819,Altrincham,Total,54,148
Ward,2016,E05000820,Ashton upon Mersey,Total,54,177
Ward,2016,E05000821,Bowdon,Total,54,159
Ward,2016,E05000822,Broadheath,Total,54,177
Ward,2016,E05000823,Brooklands,Total,54,153
Ward,2016,E05000824,Bucklow-St Martins,Total,54,143
Ward,2016,E05000825,Clifford,Total,54,144
Ward,2016,E05000826,Davyhulme East,Total,54,125
Ward,2016,E05000827,Davyhulme West,Total,54,159
Ward,2016,E05000828,Flixton,Total,54,189
Ward,2016,E05000829,Gorse Hill,Total,54,188
Ward,2016,E05000830,Hale Barns,Total,54,142
Ward,2016,E05000831,Hale Central,Total,54,161
Ward,2016,E05000832,Longford,Total,54,144
Ward,2016,E05000833,Priory,Total,54,157
Ward,2016,E05000834,St Mary's,Total,54,184
Ward,2016,E05000835,Sale Moor,Total,54,122
Ward,2016,E05000836,Stretford,Total,54,158
Ward,2016,E05000837,Timperley,Total,54,180
Ward,2016,E05000838,Urmston,Total,54,184
Ward,2016,E05000839,Village,Total,54,149
Ward,2016,E05000819,Altrincham,Female,54,74
Ward,2016,E05000820,Ashton upon Mersey,Female,54,75
Ward,2016,E05000821,Bowdon,Female,54,75
Ward,2016,E05000822,Broadheath,Female,54,101
Ward,2016,E05000823,Brooklands,Female,54,77
Ward,2016,E05000824,Bucklow-St Martins,Female,54,70
Ward,2016,E05000825,Clifford,Female,54,76
Ward,2016,E05000826,Davyhulme East,Female,54,60
Ward,2016,E05000827,Davyhulme West,Female,54,92
Ward,2016,E05000828,Flixton,Female,54,99
Ward,2016,E05000829,Gorse Hill,Female,54,100
Ward,2016,E05000830,Hale Barns,Female,54,56
Ward,2016,E05000831,Hale Central,Female,54,72
Ward,2016,E05000832,Longford,Female,54,82
Ward,2016,E05000833,Priory,Female,54,74
Ward,2016,E05000834,St Mary's,Female,54,100
Ward,2016,E05000835,Sale Moor,Female,54,68
Ward,2016,E05000836,Stretford,Female,54,85
Ward,2016,E05000837,Timperley,Female,54,85
Ward,2016,E05000838,Urmston,Female,54,95
Ward,2016,E05000839,Village,Female,54,70
Ward,2016,E05000819,Altrincham,Male,54,74
Ward,2016,E05000820,Ashton upon Mersey,Male,54,102
Ward,2016,E05000821,Bowdon,Male,54,84
Ward,2016,E05000822,Broadheath,Male,54,76
Ward,2016,E05000823,Brooklands,Male,54,76
Ward,2016,E05000824,Bucklow-St Martins,Male,54,73
Ward,2016,E05000825,Clifford,Male,54,68
